year,date,rank,name,grade,athlete_number,time,temperature,apparent_temperature,humidity,precipitation,wind_speed,wind_gusts
2025,2025-08-23 16:25:00,1,増田 優太朗,1,1987,895.74,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 16:25:00,2,高橋 講一郎,2,1968,930.3,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 16:25:00,3,佐藤 颯翔,2,2362,969.72,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 16:25:00,4,髙山 倖瑠,1,1219,972.08,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 16:25:00,5,杉田 來翔,1,2517,979.64,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 16:25:00,6,亀山 莉玖,2,1213,986.13,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 16:25:00,7,菅野 優貴,2,2529,994.49,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 16:25:00,8,野坂 怜央,1,1672,997.01,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 16:25:00,9,金本 椋,2,686,1002.85,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 16:25:00,10,山崎 春桜,2,312,1022.4,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 16:25:00,11,光田 虎ノ介,2,1685,1039.5,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 16:25:00,12,佐藤 樹,1,2063,1041.87,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 16:25:00,13,大内 柊凛,2,1255,1050.29,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 16:25:00,14,佐々木 壮輔,1,2694,1055.79,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 16:25:00,15,田巻 勇人,2,309,1063.86,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 16:25:00,16,大井 惟幾,2,1362,1064.02,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 15:55:00,17,中西 亮介,1,1706,1066.54,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 15:55:00,18,札 楓,2,520,1078.26,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 16:25:00,19,八島 涼,2,1605,1079.61,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 15:55:00,20,齊藤 遥斗,1,610,1087.36,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 16:25:00,21,伊藤 紘一郎,1,2011,1091.09,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 15:55:00,22,鈴木 涼太,2,751,1099.47,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 15:55:00,23,河口 俊規,1,1372,1102.08,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 16:25:00,24,柳谷 透摩,1,2826,1121.36,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 15:55:00,25,藤本 優真,1,1407,1121.68,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 15:55:00,26,天野 快晟,1,2828,1126.18,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 15:55:00,27,奥寺 一慧,1,2381,1128.3,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 15:55:00,28,村山 智哉,2,518,1128.34,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 15:55:00,29,伊藤 節,1,2065,1131.51,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 15:55:00,30,伊藤 虎鉄,1,716,1141.29,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 15:55:00,31,菊野 空,2,1829,1147.94,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 16:25:00,32,堀井 息吹,2,885,1151.56,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 15:55:00,33,石塚 蒼依,1,1723,1152.8,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 15:55:00,34,大宮 瑛虎,2,951,1161.26,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 15:55:00,35,渡辺 真喜斗,1,2413,1162.33,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 15:55:00,36,髙橋 一誠,1,1302,1196.61,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 15:55:00,37,森 航平,1,2704,1219.32,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2025,2025-08-23 15:55:00,38,伊原 大翔,2,780,1261.13,24.9675,27.138165,78.97672,0.0,15.379206,38.88
2024,2024-08-17 16:05:00,1,林 柚杏,2,1965,879.88,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,2,ガユ サミュエル,2,1963,880.31,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,3,古都 瑠壱,2,2538,927.61,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,4,渡邊 開生,2,1653,945.52,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,5,小山 瞬,2,2550,968.06,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,6,佐野 正幸,2,1652,983.59,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,7,佐藤根 陸,2,651,1000.37,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,8,佐藤 颯翔,1,2362,1004.01,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,9,古瀬 和真,2,1377,1012.92,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,10,菅原 瑞希,2,2009,1034.64,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,11,亀山 莉玖,1,1213,1058.9,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,12,長崎 竜太,2,315,1061.96,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,13,上野 倖生,2,960,1067.84,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,14,杉村 知紘,2,114,1074.6,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,15,滝澤 楓,2,461,1075.77,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,16,金本 椋,1,686,1076.86,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,17,林原 宏弥,2,870,1088.65,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,18,菊地 優大,2,612,1089.56,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,19,大井 惟幾,1,1381,1096.29,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,20,林下  遼哉,2,1905,1100.01,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,21,菅井 聡信,2,2832,1118.73,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,22,住吉 穂風,2,1055,1122.16,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,23,中谷 駿介,2,620,1123.94,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,24,中岡 樹希,2,1623,1124.54,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,25,川島 隆翔,1,11,1132.86,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,26,西小野 慶彦,2,1827,1135.39,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,27,八島 涼,1,1605,1139.66,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,28,山崎 春桜,1,327,1142.3,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,29,森口 遼希,2,1208,1174.54,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,30,高橋 周央,1,2069,1175.08,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,31,満保 晴摩,1,6,1176.25,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,32,古屋 奏登,1,2358,1190.37,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,33,佐々木 隆汰,2,1711,1193.86,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,34,立崎 幸多,2,1825,1202.74,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,35,渡邊 優生志,2,2680,1219.87,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,36,黒澤 惟史,1,1159,1256.73,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,37,髙橋 優斗,1,1721,1277.43,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,38,菊地 優太,1,2015,1298.26,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,39,千葉 澄椰,1,1911,1300.71,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2024,2024-08-17 16:05:00,40,藤野 正宗,1,754,1306.43,25.0175,27.407173,81.44089,0.0,15.9134655,29.16
2023,2023-08-19 15:15:00,1,大橋 史空,2,1963,949.7,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,2,伊勢 稜平,2,2516,960.76,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,3,三浦 清史,2,1969,1001.11,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,4,田川 雄斗,2,2509,1003.96,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,5,坂野 優心,2,1372,1004.37,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,6,細川 叶夢,2,1819,1013.76,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,7,佐藤根 陸,1,675,1016.55,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,8,佐野 正幸,1,1652,1047.71,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,9,小室 博,2,609,1056.73,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,10,高瀬 陽斗,2,1617,1057.0,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,11,西島 英輝,2,1712,1059.28,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,12,髙濱 蒼空,2,2064,1084.32,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,13,菅原 瑞希,1,2009,1085.69,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,14,梅澤 遥音,2,1914,1087.71,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,15,今江 誠秀,2,2060,1095.81,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,16,横堀 凌,2,280,1104.03,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,17,古瀬 和真,1,1377,1105.22,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,18,菅藤 晴生,2,1309,1122.95,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,19,住吉 穂風,1,1055,1131.51,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,20,中出 空,1,2160,1135.1,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,21,福士 瑠人,1,963,1138.63,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,22,林 叡之介,2,1282,1157.49,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,23,嶋津 直人,2,456,1162.83,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,24,菊地 優大,1,612,1163.09,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,25,滝澤 楓,1,462,1163.43,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,26,渡邊 新太,1,1875,1176.93,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,27,長澤 涼太,1,320,1177.78,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,28,中岡 樹希,1,1623,1179.19,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,29,菅井 聡信,1,2832,1194.07,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,30,佐藤 創太,1,2871,1195.2,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,31,熊谷 渉吾,2,2156,1218.24,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,32,森口 遼希,1,1208,1240.36,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,33,佐々木 隆汰,1,1717,1261.62,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,34,大和田 智生,2,2764,1297.42,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,35,中牟田 生寿,2,1278,1340.36,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2023,2023-08-19 15:15:00,36,立崎 幸多,1,1825,1418.06,27.667501,30.520828,72.90689,0.1,15.5843,31.319998
2022,2022-08-20 14:55:00,1,濱野 捷多,2,2525,943.9,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,2,黒川 遙斗,2,1960,948.74,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,3,大杉 亮太朗,2,1959,961.29,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,4,中川 成弥,2,1655,995.39,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,5,桑原 祐希,2,2523,1009.56,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,6,城田 健悟,2,662,1016.67,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,7,佐々木 大知,2,1811,1026.74,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,8,中島 勇希,2,1714,1027.37,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,9,乾 渉大,2,1911,1028.0,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,10,青柳 朝陽,2,810,1034.54,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,11,笹川 巧翔,1,953,1044.78,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,12,唐牛 陸来,2,1656,1055.46,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,13,坂野 優心,1,1372,1058.05,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,14,小室 博,1,609,1059.8,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,15,矢葺 雄大,2,54,1062.67,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,16,川粼 拓海,2,2368,1066.16,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,17,古木 健勝,2,663,1068.1,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,18,青木 恵佑,2,1266,1071.83,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,19,津田 旅匠,1,2064,1074.59,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,20,本田 昂大,2,267,1097.01,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,21,細川 叶夢,1,1819,1098.14,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,22,福士 北斗,1,2823,1116.06,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,23,渡邊 祥登,1,190,1127.02,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,24,横堀 凌,1,280,1133.91,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,25,高瀬 陽斗,1,1617,1135.77,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,26,田中 仁一朗,2,2663,1137.8,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,27,森下 天惺,1,958,1147.12,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,28,細木 奏辰,2,2819,1155.06,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,29,中野 優斗,2,403,1161.05,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,30,中村 祐将,2,607,1164.03,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,31,河本 拓磨,2,1863,1177.99,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,32,鈴木 瀬七,2,1417,1186.5,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,33,林 叡之介,1,1282,1203.66,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,34,林 慶祐,1,1761,1235.97,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,35,元起 浩仁,1,2115,1332.83,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2022,2022-08-20 14:55:00,36,大和田 智生,1,2764,1385.82,22.7175,23.057129,82.933426,0.4,23.03156,43.92
2021,2021-08-26 14:50:00,1,大橋 正昊,2,1319,923.64,25.067501,26.638958,81.44716,0.0,22.881958,43.199997
2021,2021-08-26 14:50:00,2,野粼 翔太郎,2,1317,931.04,25.067501,26.638958,81.44716,0.0,22.881958,43.199997
2021,2021-08-26 14:50:00,3,石井 達也,2,1402,946.55,25.067501,26.638958,81.44716,0.0,22.881958,43.199997
2021,2021-08-26 14:50:00,4,林 倖輔,2,8150,984.02,25.067501,26.638958,81.44716,0.0,22.881958,43.199997
2021,2021-08-26 14:50:00,5,濱野 捷多,1,1413,995.4,25.067501,26.638958,81.44716,0.0,22.881958,43.199997
2021,2021-08-26 14:50:00,6,高橋 樹空,2,679,1026.91,25.067501,26.638958,81.44716,0.0,22.881958,43.199997
2021,2021-08-26 14:50:00,7,岩粼 謙,2,856,1031.55,25.067501,26.638958,81.44716,0.0,22.881958,43.199997
2021,2021-08-26 14:50:00,8,城田 健悟,1,478,1032.48,25.067501,26.638958,81.44716,0.0,22.881958,43.199997
2021,2021-08-26 14:50:00,9,中田 爽太,2,836,1057.87,25.067501,26.638958,81.44716,0.0,22.881958,43.199997
2021,2021-08-26 14:50:00,10,杉谷 徹哉,2,682,1057.99,25.067501,26.638958,81.44716,0.0,22.881958,43.199997
2021,2021-08-26 14:50:00,11,中島 勇希,1,1115,1060.98,25.067501,26.638958,81.44716,0.0,22.881958,43.199997
2021,2021-08-26 14:50:00,12,磯部 優大,1,1293,1079.24,25.067501,26.638958,81.44716,0.0,22.881958,43.199997
2021,2021-08-26 14:50:00,13,山本 紘聖,2,1182,1099.85,25.067501,26.638958,81.44716,0.0,22.881958,43.199997
2021,2021-08-26 14:50:00,14,紺野 竜聖,2,938,1102.67,25.067501,26.638958,81.44716,0.0,22.881958,43.199997
2021,2021-08-26 14:50:00,15,古木 健勝,1,483,1103.51,25.067501,26.638958,81.44716,0.0,22.881958,43.199997
2021,2021-08-26 14:50:00,16,中村 祐将,1,429,1115.62,25.067501,26.638958,81.44716,0.0,22.881958,43.199997
